name,type,mass,radius,x,y,z,vx,vy,vz,R,G,B
mega_belt_ring43_body0177,planet,0.0017129501,0.368561,-797.72325,1594.0905,-17.096018,-0.61774646,-0.30913597,0,0.4842,0.4054,0.3545
mega_belt_ring43_body0178,planet,0.0039115295,0.370068,-842.94867,1574.1245,25.520196,-0.6032997,-0.32306891,0,0.5664,0.4627,0.4333
mega_belt_ring43_body0179,planet,0.0048986534,0.247044,-894.20816,1545.0489,0.72853231,-0.59437982,-0.34400159,0,0.4872,0.4262,0.3554
mega_belt_ring43_body0180,planet,0.00083234995,0.253213,-945.95241,1504.5198,-6.0682585,-0.58820841,-0.36983041,0,0.3861,0.2981,0.2627
mega_belt_ring43_body0181,planet,0.00057974773,0.292499,-1004.6306,1477.2415,-16.399255,-0.5659637,-0.38489609,0,0.3214,0.3647,0.3433
mega_belt_ring43_body0182,planet,0.001663667,0.30209,-1045.0682,1443.3734,-11.310352,-0.5649772,-0.40906927,0,0.5633,0.4299,0.4034
mega_belt_ring43_body0183,planet,0.001630909,0.293249,-1093.2414,1411.3568,8.8476375,-0.54502983,-0.42218182,0,0.3705,0.3238,0.2452
mega_belt_ring43_body0184,planet,0.0046490402,0.373756,-1145.1459,1367.162,-1.4810431,-0.53413332,-0.44739438,0,0.4867,0.3950,0.3630
mega_belt_ring43_body0185,planet,0.0036257821,0.356704,-1181.902,1330.8707,-26.420529,-0.51301107,-0.45558809,0,0.4892,0.4117,0.3571
mega_belt_ring43_body0186,planet,0.0049586835,0.14668,-1220.699,1284.2822,-9.3199117,-0.49883634,-0.47413958,0,0.3917,0.3132,0.2963
mega_belt_ring44_body0000,planet,0.00026272954,0.341109,-1355.6326,1189.6915,-26.34165,-0.44974949,-0.51248165,0,0.5139,0.3932,0.3438
mega_belt_ring44_body0001,planet,0.00092850172,0.153893,-1403.2849,1142.3159,7.7105749,-0.42925987,-0.52732686,0,0.4070,0.3196,0.3259
mega_belt_ring44_body0002,planet,0.0019998995,0.240922,-1429.1194,1103.3687,16.285299,-0.41586318,-0.53863966,0,0.4619,0.3890,0.3138
mega_belt_ring44_body0003,planet,0.0036847259,0.31705,-1475.5081,1042.8779,6.961975,-0.39641662,-0.56086717,0,0.3790,0.3129,0.2938
mega_belt_ring44_body0004,planet,0.00050353408,0.290361,-1506.2187,1006.4018,14.753027,-0.38093628,-0.57012352,0,0.3602,0.3264,0.3235
mega_belt_ring44_body0005,planet,0.00020661911,0.187826,-1526.2071,955.3014,-11.170485,-0.36743013,-0.58701315,0,0.3431,0.3240,0.3570
mega_belt_ring44_body0006,planet,0.0040325609,0.306043,-1564.1086,899.00251,-0.45628639,-0.33977362,-0.59114724,0,0.4104,0.3501,0.2638
mega_belt_ring44_body0007,planet,0.0032729988,0.28592,-1599.3578,840.06629,11.799101,-0.31622806,-0.60204988,0,0.3133,0.3451,0.3422
mega_belt_ring44_body0008,planet,0.0021071363,0.130013,-1616.997,790.02016,-8.3576878,-0.30079602,-0.6156631,0,0.4631,0.3713,0.3515
mega_belt_ring44_body0009,planet,0.0033491647,0.246763,-1650.1943,741.99422,-20.547095,-0.28008127,-0.62290043,0,0.3833,0.3459,0.3024
mega_belt_ring44_body0010,planet,0.004240634,0.333602,-1671.5966,685.79456,32.878628,-0.26082253,-0.6357444,0,0.2937,0.3366,0.3606
mega_belt_ring44_body0011,planet,0.0048726338,0.256143,-1697.9736,630.48114,9.2772127,-0.23715285,-0.63868568,0,0.4990,0.4064,0.3513
mega_belt_ring44_body0012,planet,0.004571798,0.218106,-1720.7007,560.60859,10.463354,-0.21102278,-0.64770153,0,0.5457,0.4760,0.4454
mega_belt_ring44_body0013,planet,0.001688373,0.154118,-1732.9745,515.03267,0.42134493,-0.19599024,-0.65946516,0,0.3681,0.2964,0.2770
mega_belt_ring44_body0014,planet,0.0014342165,0.218232,-1750.0405,445.87528,8.4118643,-0.16809306,-0.65975773,0,0.3885,0.3137,0.2704
mega_belt_ring44_body0015,planet,0.0047801879,0.276872,-1770.706,389.31282,-6.7447865,-0.14707009,-0.66891681,0,0.4754,0.4269,0.3627
mega_belt_ring44_body0016,planet,0.0023212403,0.147822,-1780.614,329.65979,1.5958797,-0.12457125,-0.67285519,0,0.4582,0.3733,0.3208
mega_belt_ring44_body0017,planet,0.00046409817,0.177798,-1792.7728,269.44187,2.6136855,-0.10176736,-0.67712473,0,0.5793,0.4581,0.4115
mega_belt_ring44_body0018,planet,0.0036882642,0.193717,-1795.1611,216.09506,5.6422882,-0.08157093,-0.67763214,0,0.3925,0.3077,0.2659
mega_belt_ring44_body0019,planet,0.0040487482,0.352051,-1800.9618,149.52967,-5.569659,-0.057054647,-0.68717629,0,0.5232,0.4528,0.4026
mega_belt_ring44_body0020,planet,0.0036878794,0.187569,-1804.4582,95.911893,-3.9509587,-0.036157169,-0.68025037,0,0.3742,0.3061,0.2617
mega_belt_ring44_body0021,planet,0.0026113348,0.319615,-1814.8429,37.062044,9.4814424,-0.013837429,-0.67758701,0,0.4749,0.4029,0.3413
mega_belt_ring44_body0022,planet,0.0043910706,0.207708,-1815.0651,-36.582627,4.5778533,0.013863665,-0.6878526,0,0.5242,0.4955,0.4226
mega_belt_ring44_body0023,planet,0.0025778662,0.276174,-1807.4736,-91.940833,12.356065,0.034829647,-0.68471936,0,0.3184,0.3540,0.3243
mega_belt_ring44_body0024,planet,0.00069899958,0.208922,-1797.2244,-152.67452,-16.541695,0.058633345,-0.69020869,0,0.5298,0.4697,0.4183
mega_belt_ring44_body0025,planet,0.0030148104,0.181461,-1798.1541,-203.15352,9.0967575,0.076203149,-0.67448994,0,0.4748,0.4176,0.3791
mega_belt_ring44_body0026,planet,0.0025713213,0.133887,-1787.9838,-281.75321,-13.525682,0.10758604,-0.68273259,0,0.3769,0.3395,0.2784
mega_belt_ring44_body0027,planet,0.00054877156,0.129672,-1783.0439,-324.30412,20.073928,0.12237585,-0.67282991,0,0.3434,0.3256,0.3510
mega_belt_ring44_body0028,planet,0.0012780705,0.208381,-1763.089,-385.96244,0.94395117,0.14656958,-0.66953462,0,0.2891,0.3417,0.3364
mega_belt_ring44_body0029,planet,0.00013862554,0.232814,-1752.141,-455.3732,-0.58388254,0.17274082,-0.66465543,0,0.4001,0.3065,0.2625
mega_belt_ring44_body0030,planet,0.00198917,0.12027,-1746.8588,-513.47246,2.764228,0.19422047,-0.66074766,0,0.3549,0.3202,0.2916
mega_belt_ring44_body0031,planet,0.00257219,0.183972,-1712.8116,-567.90071,5.3408625,0.21510934,-0.64877851,0,0.4870,0.3672,0.3178
mega_belt_ring44_body0032,planet,0.0012443421,0.222208,-1697.2004,-632.86235,12.923863,0.23743343,-0.63674527,0,0.2934,0.3148,0.3473
mega_belt_ring44_body0033,planet,0.0047858084,0.288363,-1676.8621,-685.17095,17.182196,0.25815569,-0.6318007,0,0.3242,0.2905,0.3357
mega_belt_ring44_body0034,planet,0.00068806159,0.18576,-1646.5683,-739.24512,-23.948333,0.28171034,-0.6274716,0,0.4627,0.4095,0.3516
mega_belt_ring44_body0035,planet,0.00034027877,0.2201,-1624.9406,-800.48916,-3.1790573,0.30570687,-0.62056493,0,0.3374,0.2984,0.3405
mega_belt_ring44_body0036,planet,0.001504549,0.368756,-1594.0107,-854.91299,-6.5587989,0.32430771,-0.60468135,0,0.4650,0.4005,0.3395
mega_belt_ring44_body0037,planet,0.0039125332,0.184003,-1567.2657,-907.71284,-9.754364,0.34677244,-0.59874064,0,0.3205,0.3587,0.3554
mega_belt_ring44_body0038,planet,0.0044060386,0.142615,-1540.7049,-946.51049,-17.778386,0.35848655,-0.58353499,0,0.5355,0.4958,0.4431
mega_belt_ring44_body0039,planet,0.00088895097,0.191591,-1508.0183,-1000.9982,0.69936694,0.38233518,-0.57599348,0,0.3879,0.3642,0.2663
mega_belt_ring44_body0040,planet,0.0014651692,0.244594,-1471.3964,-1054.1703,-17.301855,0.39748655,-0.55480623,0,0.3437,0.3162,0.3643
mega_belt_ring44_body0041,planet,0.0023225554,0.16353,-1426.8869,-1110.3161,13.40271,0.41823285,-0.53747846,0,0.4192,0.3277,0.3185
mega_belt_ring44_body0042,planet,0.003979876,0.192253,-1396.4207,-1148.4623,-10.249588,0.43561196,-0.52966263,0,0.5721,0.4406,0.4139
mega_belt_ring44_body0043,planet,0.00062709043,0.238999,-1359.7283,-1192.491,5.6172543,0.45512476,-0.51895236,0,0.5597,0.5304,0.4260
mega_belt_ring44_body0044,planet,0.0010018855,0.186596,-1306.8842,-1248.7434,-10.932746,0.47646178,-0.49864559,0,0.4869,0.4112,0.3316
mega_belt_ring44_body0045,planet,0.0019279613,0.133018,-1266.6759,-1289.6522,-11.624049,0.49217069,-0.48340224,0,0.5540,0.4654,0.4325
mega_belt_ring44_body0046,planet,0.0017091452,0.170819,-1222.6358,-1326.4154,-5.4643816,0.50026394,-0.46112296,0,0.3293,0.3429,0.3094
mega_belt_ring44_body0047,planet,0.0016574386,0.271534,-1185.771,-1362.5946,-13.504156,0.51531735,-0.44844475,0,0.5760,0.4584,0.3866
mega_belt_ring44_body0048,planet,0.0025132284,0.124706,-1129.2801,-1405.8833,15.261428,0.53728454,-0.43157547,0,0.3712,0.3254,0.2545
mega_belt_ring44_body0049,planet,0.0021335265,0.303921,-1084.25,-1452.4436,4.4049866,0.54621163,-0.40774731,0,0.3827,0.3156,0.3001
mega_belt_ring44_body0050,planet,0.0042350885,0.295593,-1032.8296,-1486.991,10.485699,0.56637487,-0.39339089,0,0.5282,0.4785,0.4278
mega_belt_ring44_body0051,planet,0.001187104,0.275779,-986.28195,-1518.3773,-4.7562355,0.57730065,-0.37499323,0,0.3787,0.3012,0.3282
mega_belt_ring44_body0052,planet,0.0022886383,0.336028,-935.77217,-1545.9361,14.908199,0.58261018,-0.35266036,0,0.3614,0.3395,0.2772
mega_belt_ring44_body0053,planet,0.0044576517,0.217081,-874.81279,-1579.621,7.8898966,0.5944417,-0.32920885,0,0.3902,0.3233,0.2543
mega_belt_ring44_body0054,planet,0.0002358307,0.290238,-825.67495,-1607.58,-12.216824,0.61405133,-0.31538511,0,0.3159,0.3470,0.3347
mega_belt_ring44_body0055,planet,0.0021560619,0.20318,-780.73257,-1628.7235,1.9813389,0.6231886,-0.29872697,0,0.3256,0.3454,0.3191
mega_belt_ring44_body0056,planet,0.001319165,0.138043,-712.83373,-1655.9079,10.505297,0.63530837,-0.27348697,0,0.3556,0.3299,0.2765
mega_belt_ring44_body0057,planet,0.0023893477,0.277294,-660.58352,-1683.7777,-6.532565,0.63381618,-0.24866021,0,0.3511,0.3133,0.2654
mega_belt_ring44_body0058,planet,0.00025327834,0.237952,-603.76846,-1702.6745,10.045125,0.64621763,-0.22914881,0,0.2724,0.3198,0.3438
mega_belt_ring44_body0059,planet,0.00083261072,0.174421,-549.04183,-1723.6591,-20.105094,0.65548931,-0.20879479,0,0.6028,0.4628,0.4367
mega_belt_ring44_body0060,planet,0.003220755,0.207889,-483.50395,-1739.4417,-1.8646043,0.66570378,-0.18504237,0,0.4897,0.3932,0.3382
mega_belt_ring44_body0061,planet,0.0049682296,0.145994,-435.2517,-1750.6994,-5.6934869,0.67066339,-0.16673757,0,0.3793,0.2871,0.2871
mega_belt_ring44_body0062,planet,0.00098008396,0.350719,-369.02704,-1770.7393,20.345761,0.66558771,-0.13871035,0,0.3028,0.2979,0.3329
mega_belt_ring44_body0063,planet,0.0048468178,0.207109,-306.15385,-1775.3242,-12.666122,0.676783,-0.11671092,0,0.5052,0.4072,0.3304
mega_belt_ring44_body0064,planet,0.00034492675,0.190233,-253.19847,-1794.9029,1.2016644,0.67212761,-0.094813865,0,0.3666,0.3210,0.2842
mega_belt_ring44_body0065,planet,0.0026713696,0.272054,-201.63904,-1797.9526,19.565028,0.68369131,-0.076675469,0,0.3365,0.3129,0.3517
mega_belt_ring44_body0066,planet,0.00046648987,0.125561,-127.12623,-1802.7817,3.6262408,0.68162925,-0.048066248,0,0.5656,0.4531,0.4492
mega_belt_ring44_body0067,planet,0.0006178338,0.124032,-65.790496,-1807.0625,-11.721538,0.68407595,-0.024905445,0,0.5702,0.4952,0.3890
mega_belt_ring44_body0068,planet,0.00037552358,0.355558,-9.5741218,-1813.5341,10.540869,0.68483265,-0.003615411,0,0.4812,0.3833,0.3594
mega_belt_ring44_body0069,planet,0.0035343374,0.182878,57.589509,-1807.3641,26.172308,0.68002388,0.021668152,0,0.2988,0.3302,0.3599
mega_belt_ring44_body0070,planet,0.0043489321,0.157068,104.32738,-1805.9912,1.2027469,0.68722631,0.039699263,0,0.4008,0.3348,0.2685
mega_belt_ring44_body0071,planet,0.002012681,0.333433,165.36882,-1798.6647,23.049371,0.67635313,0.062183751,0,0.5396,0.4671,0.3755
mega_belt_ring44_body0072,planet,0.00086770395,0.372802,239.55245,-1797.8384,8.1206139,0.68189855,0.090859373,0,0.3306,0.3064,0.3548
mega_belt_ring44_body0073,planet,0.0049851361,0.14162,298.31772,-1785.4195,27.704109,0.68034585,0.11367593,0,0.5017,0.3988,0.3688
mega_belt_ring44_body0074,planet,0.0041022083,0.196372,348.46879,-1779.5956,7.9552912,0.67112057,0.13141445,0,0.3295,0.3074,0.3391
mega_belt_ring44_body0075,planet,0.0048804795,0.246069,397.70975,-1757.2838,30.26818,0.67126521,0.15192123,0,0.4463,0.3938,0.3422
mega_belt_ring44_body0076,planet,0.0023334238,0.277528,456.66902,-1746.1837,-5.3341248,0.66092362,0.17284741,0,0.2976,0.3477,0.3084
mega_belt_ring44_body0077,planet,0.00069745061,0.240872,518.7359,-1732.9702,2.677502,0.66146718,0.19799924,0,0.3757,0.3406,0.2645
mega_belt_ring44_body0078,planet,0.0042531609,0.370541,576.33806,-1717.4139,-13.440396,0.64819872,0.21752566,0,0.4943,0.3606,0.3412
mega_belt_ring44_body0079,planet,0.0036821868,0.12016,645.56684,-1693.6059,11.219863,0.64572504,0.24613676,0,0.5878,0.4863,0.4306
mega_belt_ring44_body0080,planet,0.0005352538,0.230003,688.25774,-1672.7642,3.3969563,0.62981285,0.25913609,0,0.4663,0.3797,0.3326
mega_belt_ring44_body0081,planet,0.00082443488,0.176518,757.35102,-1639.3127,10.026019,0.61835533,0.28567585,0,0.3658,0.3196,0.2316
mega_belt_ring44_body0082,planet,0.0028691628,0.194227,798.2767,-1619.8484,7.985649,0.61646256,0.30379862,0,0.4289,0.3161,0.2655
mega_belt_ring44_body0083,planet,0.00140253,0.36701,860.32421,-1596.5726,7.1901932,0.60461827,0.32580275,0,0.4556,0.4084,0.3427
mega_belt_ring44_body0084,planet,0.0040208824,0.244695,912.43972,-1564.1056,12.382707,0.59113578,0.34484612,0,0.3210,0.3209,0.3462
mega_belt_ring44_body0085,planet,0.0022250992,0.21703,964.08706,-1534.6813,14.116776,0.57731252,0.36266783,0,0.3149,0.3306,0.3256
mega_belt_ring44_body0086,planet,0.0031200925,0.350962,1024.1203,-1499.1001,6.3444699,0.56633736,0.38689714,0,0.5542,0.4825,0.4291
mega_belt_ring44_body0087,planet,0.0016336599,0.312505,1061.8691,-1451.0292,4.320954,0.55905243,0.40911686,0,0.3212,0.2947,0.3480
mega_belt_ring44_body0088,planet,0.0042839192,0.167666,1112.4043,-1421.774,-10.944866,0.54170709,0.42383477,0,0.5592,0.4917,0.4127
mega_belt_ring44_body0089,planet,0.0044046979,0.372823,1154.5683,-1386.7443,15.428643,0.5318771,0.44282747,0,0.3372,0.3269,0.3470
mega_belt_ring44_body0090,planet,0.0015195456,0.245747,1201.8598,-1341.8519,-11.561725,0.51140539,0.45805173,0,0.3984,0.3270,0.2680
mega_belt_ring44_body0091,planet,0.00010557633,0.125394,1257.7374,-1302.2743,-2.3753776,0.49186374,0.47504236,0,0.2887,0.3063,0.3434
mega_belt_ring44_body0092,planet,0.0048300293,0.213282,1294.3107,-1257.7443,1.2635736,0.48121932,0.4952098,0,0.3116,0.2998,0.3297
mega_belt_ring44_body0093,planet,0.0043412665,0.245599,1329.3803,-1223.0924,-18.029524,0.46618618,0.50669819,0,0.3408,0.3170,0.3166
mega_belt_ring44_body0094,planet,0.00074539693,0.220302,1384.4841,-1163.929,-17.018636,0.43733827,0.52021033,0,0.3617,0.3201,0.2637
mega_belt_ring44_body0095,planet,0.0034748721,0.147942,1410.7842,-1132.0291,-9.9957365,0.42890692,0.53452257,0,0.4682,0.4258,0.3503
mega_belt_ring44_body0096,planet,0.0048238916,0.205239,1451.3186,-1088.5018,7.3072031,0.41397923,0.55196578,0,0.4186,0.3033,0.3027
mega_belt_ring44_body0097,planet,0.0038382669,0.141215,1486.118,-1033.7641,5.1525778,0.39078848,0.5617895,0,0.3216,0.3552,0.3184
mega_belt_ring44_body0098,planet,0.0048679889,0.31749,1521.1716,-964.69171,-7.5648952,0.36886426,0.58164266,0,0.3631,0.3176,0.2660
mega_belt_ring44_body0099,planet,0.0021289446,0.161458,1551.3728,-925.35346,19.301573,0.34915835,0.58537066,0,0.3717,0.3074,0.2756
mega_belt_ring44_body0100,planet,0.004238662,0.370485,1583.5696,-868.0436,-5.0001675,0.32715635,0.59683045,0,0.3509,0.3247,0.3053
mega_belt_ring44_body0101,planet,0.0020235089,0.133958,1616.4378,-826.66588,21.89443,0.30930466,0.60480509,0,0.3009,0.3227,0.3613
mega_belt_ring44_body0102,planet,0.0026547229,0.227417,1643.7876,-766.93512,-3.6631033,0.29232673,0.62654984,0,0.3492,0.3194,0.3527
mega_belt_ring44_body0103,planet,0.001241991,0.344829,1665.0266,-705.93138,-9.10414,0.26795418,0.63200314,0,0.3050,0.2857,0.3411
mega_belt_ring44_body0104,planet,0.00070190206,0.323085,1688.2083,-642.02244,37.379535,0.24446548,0.64282588,0,0.2847,0.3101,0.3340
mega_belt_ring44_body0105,planet,0.0040344808,0.369464,1708.7769,-597.83155,-28.317926,0.22518249,0.64363723,0,0.5760,0.4639,0.4651
mega_belt_ring44_body0106,planet,0.0033426803,0.265741,1728.0271,-540.30589,4.7048995,0.2048524,0.65516683,0,0.3953,0.3456,0.2835
mega_belt_ring44_body0107,planet,0.0013131234,0.277897,1741.5321,-487.23133,-10.306596,0.18321556,0.6548753,0,0.4779,0.3932,0.3331
mega_belt_ring44_body0108,planet,0.00035597999,0.145099,1752.2797,-411.87775,-16.841455,0.15736762,0.66949985,0,0.5175,0.3878,0.3357
mega_belt_ring44_body0109,planet,0.0039238834,0.154834,1772.7399,-350.84602,-0.38738795,0.13372331,0.67567145,0,0.4751,0.4072,0.3468
mega_belt_ring44_body0110,planet,0.0016545754,0.125928,1779.7913,-311.2922,22.532411,0.11735345,0.67096007,0,0.5053,0.4109,0.3521
mega_belt_ring44_body0111,planet,0.0039661587,0.344323,1791.1978,-233.39913,8.1565294,0.08822101,0.67704314,0,0.4080,0.3091,0.2855
mega_belt_ring44_body0112,planet,0.0035200904,0.365526,1793.0713,-186.75871,-22.019527,0.070631064,0.67812922,0,0.4536,0.3542,0.3601
mega_belt_ring44_body0113,planet,0.0033081377,0.186822,1808.3975,-110.66569,-16.260021,0.041627948,0.68024585,0,0.3187,0.3011,0.3394
mega_belt_ring44_body0114,planet,0.0022159145,0.367659,1807.8085,-58.031178,-7.413584,0.021780732,0.67852132,0,0.3305,0.3078,0.3335
mega_belt_ring44_body0115,planet,0.0020223076,0.260188,1806.2283,9.1852833,-13.142009,-0.0034681435,0.68198866,0,0.4185,0.3100,0.2976
mega_belt_ring44_body0116,planet,0.0014446631,0.358722,1802.8553,64.25046,19.663469,-0.024634366,0.69123549,0,0.3296,0.3566,0.3443
mega_belt_ring44_body0117,planet,0.00087945338,0.22775,1801.7887,126.94241,8.0151237,-0.048505197,0.68847057,0,0.3369,0.3640,0.3000
mega_belt_ring44_body0118,planet,0.0018880345,0.362279,1799.5419,192.26477,-6.4028365,-0.07260808,0.67959034,0,0.3323,0.2772,0.3187
mega_belt_ring44_body0119,planet,0.0021928003,0.129791,1796.9631,239.287,-0.67307207,-0.089784254,0.67424888,0,0.5650,0.4833,0.4069
mega_belt_ring44_body0120,planet,0.0038379974,0.278895,1787.111,304.96028,-12.881829,-0.11435639,0.67014482,0,0.4707,0.4066,0.3245
mega_belt_ring44_body0121,planet,0.0031012204,0.215396,1766.9795,371.22341,-7.1509419,-0.14212194,0.67648363,0,0.5549,0.4636,0.4268
mega_belt_ring44_body0122,planet,0.0010918109,0.168867,1765.9295,430.45438,-16.72312,-0.16291428,0.66835222,0,0.4761,0.4189,0.3556
mega_belt_ring44_body0123,planet,0.0031337234,0.357479,1753.6753,475.30746,1.5516315,-0.17995866,0.66396827,0,0.4803,0.3987,0.3168
mega_belt_ring44_body0124,planet,0.0017348621,0.125643,1723.6392,533.03278,-5.4676034,-0.20410007,0.65998731,0,0.4634,0.4157,0.3103
mega_belt_ring44_body0125,planet,0.0042137738,0.239939,1702.5624,599.2396,0.2101844,-0.2285254,0.64928746,0,0.4505,0.3835,0.3223
mega_belt_ring44_body0126,planet,0.0035051916,0.203649,1688.1222,648.10829,15.096756,-0.24817869,0.64642896,0,0.4833,0.3880,0.3589
mega_belt_ring44_body0127,planet,0.0020184693,0.166539,1668.7765,708.08099,-1.9988196,-0.26616223,0.62728034,0,0.5017,0.4113,0.3729
mega_belt_ring44_body0128,planet,0.0031105473,0.264013,1644.7605,764.17496,-33.800228,-0.28742469,0.61863422,0,0.4096,0.3170,0.2805
mega_belt_ring44_body0129,planet,0.0019559172,0.125329,1615.9353,816.27463,24.734643,-0.30918482,0.61207666,0,0.4296,0.3175,0.2769
mega_belt_ring44_body0130,planet,0.0014646256,0.354173,1583.4526,879.76991,3.336979,-0.33021509,0.59433713,0,0.5222,0.4526,0.4490
mega_belt_ring44_body0131,planet,0.0011382598,0.347078,1555.6517,923.76375,-17.124501,-0.35161532,0.59213299,0,0.3716,0.2982,0.3043
mega_belt_ring44_body0132,planet,0.0018696439,0.227012,1517.9104,986.33037,-2.0370865,-0.37484883,0.57687257,0,0.3586,0.2992,0.2879
mega_belt_ring44_body0133,planet,0.0019302262,0.356164,1482.2901,1039.4611,13.029065,-0.39163835,0.55848329,0,0.4832,0.3771,0.3480
mega_belt_ring44_body0134,planet,0.0033747443,0.371211,1451.4966,1075.7594,-4.6357759,-0.40947318,0.55249245,0,0.3810,0.3086,0.2652
mega_belt_ring44_body0135,planet,0.0035266442,0.370218,1415.4626,1138.6829,-0.85556208,-0.42672364,0.53044737,0,0.4015,0.3115,0.3234
mega_belt_ring44_body0136,planet,0.0021515824,0.13783,1378.982,1176.6855,-2.4065125,-0.44423103,0.52060351,0,0.3923,0.3590,0.2624
mega_belt_ring44_body0137,planet,0.004300349,0.172548,1335.6593,1224.2645,23.000232,-0.46048772,0.50238714,0,0.3202,0.3301,0.3395
mega_belt_ring44_body0138,planet,0.0029772689,0.162166,1286.6655,1270.1939,34.289295,-0.48165005,0.48789598,0,0.5008,0.3918,0.3299
mega_belt_ring44_body0139,planet,0.0043102198,0.175975,1248.0993,1306.3492,13.529296,-0.49945382,0.47718322,0,0.4920,0.4090,0.3520
mega_belt_ring44_body0140,planet,0.0015142173,0.313386,1194.5635,1350.6717,23.92619,-0.51793435,0.45807242,0,0.5557,0.4675,0.4380
mega_belt_ring44_body0141,planet,0.0015164481,0.172097,1164.0657,1383.243,-20.646014,-0.52864965,0.44488419,0,0.2898,0.3300,0.3292
mega_belt_ring44_body0142,planet,0.0023606266,0.214848,1105.3004,1432.9324,-5.0554042,-0.53733384,0.41447545,0,0.4950,0.4189,0.3443
mega_belt_ring44_body0143,planet,0.0029246236,0.301464,1067.6614,1454.8214,-11.652885,-0.55813386,0.40960215,0,0.3810,0.3185,0.2981
mega_belt_ring44_body0144,planet,0.00089358683,0.276871,1006.5509,1501.2685,9.7259299,-0.57496483,0.38549492,0,0.4529,0.4146,0.3227
mega_belt_ring44_body0145,planet,0.00018228815,0.15965,959.59475,1531.8018,17.001305,-0.58031561,0.36353776,0,0.3290,0.3325,0.3242
mega_belt_ring44_body0146,planet,0.0045916075,0.240126,905.30253,1569.0798,-2.7509113,-0.58917939,0.3399353,0,0.3140,0.2969,0.3318
mega_belt_ring44_body0147,planet,0.0014424355,0.360881,855.18539,1596.6825,-3.8020122,-0.60485197,0.32395957,0,0.5751,0.4897,0.4274
mega_belt_ring44_body0148,planet,0.0024612705,0.305228,807.5507,1615.4211,1.5038654,-0.61857577,0.30922669,0,0.4518,0.3890,0.3341
mega_belt_ring44_body0149,planet,0.004590314,0.263255,756.21227,1641.7896,-10.306262,-0.6181804,0.28473539,0,0.4717,0.3958,0.3541
mega_belt_ring44_body0150,planet,0.00096527252,0.333592,683.83077,1672.8024,-23.265111,-0.63385839,0.2591172,0,0.4707,0.4104,0.3512
mega_belt_ring44_body0151,planet,0.0013867844,0.286276,631.83061,1691.0576,13.816885,-0.64681485,0.24166973,0,0.2913,0.3134,0.3360
mega_belt_ring44_body0152,planet,0.0048663537,0.238019,572.72961,1713.8827,-7.0071254,-0.64420446,0.21527434,0,0.3515,0.2892,0.2728
mega_belt_ring44_body0153,planet,0.00038029943,0.176736,520.86387,1733.0704,-3.4680363,-0.66116741,0.19870988,0,0.2989,0.3283,0.3709
mega_belt_ring44_body0154,planet,0.0003892327,0.167357,473.11647,1740.2547,9.6168785,-0.66624246,0.18112882,0,0.4731,0.4320,0.3384
mega_belt_ring44_body0155,planet,0.0025145587,0.261628,397.51122,1766.3634,-14.772973,-0.66508311,0.14967362,0,0.4033,0.3156,0.2600
mega_belt_ring44_body0156,planet,0.0046333689,0.271706,341.00358,1772.9765,26.190028,-0.66806325,0.12849125,0,0.3881,0.2904,0.2660
mega_belt_ring44_body0157,planet,0.0042776058,0.25853,277.25662,1782.4727,6.8869713,-0.67189679,0.1045109,0,0.4594,0.3650,0.3433
mega_belt_ring44_body0158,planet,0.0020031591,0.189128,229.86757,1791.8565,-9.6584617,-0.68308532,0.087629319,0,0.3390,0.3339,0.3187
mega_belt_ring44_body0159,planet,0.004780743,0.291768,166.71355,1800.5356,16.039571,-0.68187041,0.063135124,0,0.4330,0.3247,0.2773
mega_belt_ring44_body0160,planet,0.0029331197,0.217023,97.072014,1807.7863,22.8879,-0.68712099,0.036896075,0,0.5034,0.4085,0.3346
mega_belt_ring44_body0161,planet,0.0047577383,0.278985,36.120127,1806.2515,-24.789236,-0.68793146,0.013756762,0,0.3175,0.3214,0.3259
mega_belt_ring44_body0162,planet,0.0024320706,0.244262,-22.919657,1810.2858,-45.693853,-0.68296857,-0.008646925,0,0.3038,0.2912,0.3131
mega_belt_ring44_body0163,planet,0.0033208599,0.168229,-75.180012,1807.908,-2.8182282,-0.68022039,-0.028286272,0,0.5109,0.4247,0.3506
mega_belt_ring44_body0164,planet,0.003332929,0.237178,-144.73071,1807.1497,0.38735598,-0.6771925,-0.054234883,0,0.5101,0.4795,0.4106
mega_belt_ring44_body0165,planet,0.001540625,0.2485,-197.99744,1797.0871,3.7487917,-0.68768798,-0.075767315,0,0.5836,0.4825,0.3902
mega_belt_ring44_body0166,planet,0.0011734991,0.37632,-249.66155,1789.5087,21.415675,-0.6854914,-0.09563566,0,0.3834,0.3253,0.2799
mega_belt_ring44_body0167,planet,0.0036901396,0.229117,-317.76287,1790.1096,4.2094891,-0.67881514,-0.12049667,0,0.3866,0.3292,0.2662
mega_belt_ring44_body0168,planet,0.0020233951,0.373646,-382.96985,1771.3768,-3.0269444,-0.67220986,-0.14533109,0,0.5262,0.4623,0.4184
mega_belt_ring44_body0169,planet,0.0040089837,0.241075,-441.34089,1751.4055,12.485385,-0.6654806,-0.16769605,0,0.2993,0.3110,0.3202
mega_belt_ring44_body0170,planet,0.0013584828,0.22765,-497.6849,1742.6402,20.792983,-0.6642864,-0.18971519,0,0.3396,0.2974,0.3378
