name,type,mass,radius,x,y,z,vx,vy,vz,R,G,B
gal0_star01362,star,0.89314775,0.395849,-159.8498,-58.064122,33.978499,4.876473,-16.175,-0.41443201,0.9935,0.9793,0.8085
gal0_star01363,star,1.1933969,0.37974,-658.96406,532.95616,15.641061,-4.6202361,-6.0653115,-0.53630747,0.9975,0.7206,0.2291
gal0_star01364,star,1.6275743,0.765106,1194.855,658.38555,14.076125,-2.7406656,4.9204967,-0.22861759,0.9902,0.8388,0.5035
gal0_star01365,star,0.59332852,0.426384,-503.67978,88.932476,7.4783318,-1.5549685,-9.695841,-0.22643538,0.9785,0.8135,0.4631
gal0_star01366,star,0.61412033,0.441859,-159.93665,110.22758,-32.012455,-9.1406797,-13.585846,-0.11736555,1.0000,0.7408,0.2524
gal0_star01367,star,1.2588816,0.460882,-151.86223,-161.49645,-8.3407582,12.287739,-10.124484,-0.047784208,1.0000,1.0000,0.8008
gal0_star01368,star,1.4550024,1.01653,331.57389,526.87552,5.1188155,-7.5375832,5.0310677,0.033623459,1.0000,0.3806,0.0030
gal0_star01369,star,1.6556281,0.48996,-28.779846,483.42563,28.562063,-10.671035,-1.1071238,-0.49132133,1.0000,0.3516,0.0321
gal0_star01370,star,0.91471189,0.643972,-478.61658,-497.29667,-16.511232,6.1111779,-6.2137496,0.94745056,1.0000,0.9623,0.8115
gal0_star01371,star,1.8322895,0.835444,-354.1712,-97.526241,-17.540316,2.503516,-10.922779,0.61077401,0.9965,0.9897,0.8094
gal0_star01372,star,1.9045831,0.953372,-50.425946,933.56932,-7.6280552,-7.6489159,-0.32713832,0.13082423,0.9937,0.9159,0.6426
gal0_star01373,star,1.0001206,0.339002,368.93803,457.55455,7.6682082,-7.0208594,5.4717381,0.27914924,0.9768,0.8474,0.4414
gal0_star01374,star,1.4403942,0.36225,-655.13803,265.51952,-2.4965797,-2.7669784,-7.9455749,-0.44519218,1.0000,0.9477,0.8041
gal0_star01375,star,0.72983709,0.386391,79.613101,59.618497,2.2117678,-13.906657,18.072674,-1.1699804,1.0000,0.6838,0.2247
gal0_star01376,star,0.7547988,0.783032,-344.30787,-30.292956,-3.4061912,1.196617,-12.021493,-0.018169618,1.0000,1.0000,0.8024
gal0_star01377,star,1.621804,0.625133,157.30179,-391.27842,13.645292,9.6058189,3.8889355,-0.21260158,1.0000,0.8441,0.4278
gal0_star01378,star,0.8969292,0.538675,-977.39098,-45.381665,11.507666,0.17777301,-7.5019927,0.057996301,1.0000,0.8619,0.4546
gal0_star01379,star,0.70901258,0.751954,241.51942,5.9630735,-37.66665,-0.11391259,14.36189,-0.31521505,0.9957,0.5799,0.0984
gal0_star01380,star,1.7617283,0.935237,39.754515,4.424767,-16.400033,-2.7186715,35.887534,1.6367187,0.9849,0.5482,0.1057
gal0_star01381,star,0.61169485,0.933784,-342.31482,-208.00737,12.384066,6.3254985,-9.6123747,-0.061339585,0.9943,0.3710,0.0120
gal0_star01382,star,0.61350186,0.46633,629.17139,-55.462298,-21.276411,1.2010682,8.298838,0.1529469,0.9627,0.5306,0.1292
gal0_star01383,star,0.51457679,0.339785,447.27901,287.05675,12.881513,-5.2319444,8.2320633,0.063540541,0.9867,0.5825,0.1193
gal0_star01384,star,0.9131144,0.715085,-101.59196,-989.22244,11.118128,6.6787362,-0.84796808,0.4845485,1.0000,0.9551,0.8302
gal0_star01385,star,1.8479757,1.02561,-488.54645,126.03082,14.671606,-2.5473776,-10.001715,0.38752216,1.0000,0.5698,0.1149
gal0_star01386,star,1.6852228,0.725799,711.94448,-370.05474,-15.595476,3.9138964,6.978881,0.20719702,1.0000,0.9926,0.8031
gal0_star01387,star,1.3708252,0.802579,128.29743,-445.89465,4.7738887,9.6960075,3.0750146,-0.58868631,1.0000,0.8213,0.4487
gal0_star01388,star,1.3329452,0.606602,88.394508,-203.79626,4.4708118,14.495557,5.7992748,0.43957208,1.0000,0.5702,0.0870
gal0_star01389,star,1.5064759,0.887334,266.15748,209.89695,3.8069181,-8.0065936,9.4418226,-0.078940762,1.0000,0.3878,0.0032
gal0_star01390,star,0.81119821,0.791964,-75.352725,-802.24057,-8.6936923,8.3253137,-0.67801873,0.082080064,1.0000,0.9103,0.6471
gal0_star01391,star,0.75573046,0.548994,-358.41394,-90.512508,15.825596,3.7061645,-12.059465,0.54208691,1.0000,0.3944,0.0177
gal0_star01392,star,1.61706,0.339107,268.2005,834.62392,-16.900546,-7.4358574,2.3936045,-0.14902781,1.0000,0.5537,0.0951
gal0_star01393,star,1.8690686,0.941348,6.5965374,-155.50187,-2.7914042,17.682984,0.66642116,0.11005193,1.0000,0.3913,0.0653
gal0_star01394,star,1.2835356,0.637242,-132.83521,-999.36785,-4.0642364,6.7470427,-0.90890359,0.19717669,1.0000,0.9765,0.7993
gal0_star01395,star,0.91079561,0.974983,115.94405,1342.809,24.362708,-6.162659,0.41140639,0.039961233,1.0000,0.9275,0.6266
gal0_star01396,star,1.0038929,0.955476,-1404.5887,-345.79751,11.603877,1.2808751,-5.4827398,-0.11961135,0.9664,0.9732,0.8095
gal0_star01397,star,1.7667329,0.534197,-76.498968,-1453.4463,-1.8753013,5.7016793,-0.087029632,-0.58504754,0.9983,0.7209,0.2469
gal0_star01398,star,0.50971127,1.09049,468.73412,117.1556,10.563465,-2.4019844,9.6291953,-0.032299002,0.9998,0.3765,0.0250
gal0_star01399,star,1.3125713,0.854426,176.16326,-30.549584,-15.459808,3.1655122,17.044291,-0.092946726,0.9914,0.7020,0.2231
gal0_star01400,star,0.96438593,0.958733,67.659884,219.9243,-7.0329166,-13.895717,5.3851517,-0.14914573,1.0000,0.3900,0.0235
gal0_star01401,star,0.82364028,0.683858,781.44705,597.50092,-13.204926,-3.9036601,5.5256801,0.38602717,0.9897,0.8352,0.4122
gal0_star01402,star,1.4270425,0.810143,-170.31699,-130.71193,-16.470773,9.2054003,-12.819966,0.25333933,1.0000,0.8084,0.4752
gal0_star01403,star,0.72467998,0.812279,-510.59489,1778.1431,-1.5243893,-4.9504675,-1.3220266,-0.18169582,0.9874,0.4157,0.0217
gal0_star01404,star,1.7115232,0.59136,111.61236,-48.529625,17.676214,8.501226,19.268523,0.43808279,0.9868,0.5696,0.1130
gal0_star01405,star,1.1805639,0.399754,1049.1491,-74.899226,16.182533,0.58780835,6.8337852,0.042090401,0.9909,0.5588,0.1028
gal0_star01406,star,1.3722472,0.700831,-233.83633,-476.55992,-29.747377,8.8112408,-3.7524573,0.099167887,1.0000,0.8541,0.4353
gal0_star01407,star,1.3886701,0.996294,-169.01441,-115.46247,-23.611317,8.3382577,-12.954751,0.92237975,0.9943,0.9348,0.8244
gal0_star01408,star,1.4639813,0.751487,220.10201,-217.67345,22.796258,8.79612,8.9039167,-0.21863746,0.9835,0.5559,0.1085
gal0_star01409,star,1.6699229,0.748281,1271.3867,-122.88811,14.862025,0.32501043,6.5238597,0.022606283,0.9917,0.8418,0.4587
gal0_star01410,star,1.8291876,1.13346,598.92586,-720.31307,10.744496,5.9594869,4.5086083,0.43657341,1.0000,0.3744,0.0145
gal0_star01411,star,0.61925182,0.501149,-72.758274,121.03764,4.681925,-16.35752,-10.559466,0.76070192,1.0000,0.7448,0.2690
gal0_star01412,star,0.98764606,0.846092,652.81334,190.11774,12.462974,-2.4187431,8.3144864,0.056367354,1.0000,0.9197,0.6517
gal0_star01413,star,1.9136585,0.462283,179.69818,-210.49196,-20.963224,10.308882,8.6512305,0.84000419,1.0000,0.4130,0.0431
gal0_star01414,star,0.55761772,0.846323,256.66956,258.17521,-36.282772,-8.8862823,7.9276602,0.12536572,1.0000,0.3707,0.0002
gal0_star01415,star,1.4440715,1.0557,89.497538,121.03967,-19.848368,-15.989971,11.015459,-0.3672827,1.0000,0.8259,0.4069
gal0_star01416,star,1.3484914,0.384696,-417.81107,1153.8667,-20.137424,-5.5853748,-2.3526885,-0.28461495,0.9705,0.8476,0.4692
gal0_star01417,star,0.87873444,0.505983,-182.73669,-75.744245,-6.5122801,6.5649792,-14.566752,-0.43716577,1.0000,0.9789,0.8412
gal0_star01418,star,1.1944894,0.401909,118.27035,-230.00405,1.1506386,13.116776,6.6414909,-0.060459561,0.9803,0.7559,0.2602
gal0_star01419,star,1.6127466,0.880636,1147.9874,760.27104,3.6619115,-3.1407509,5.1327618,0.074398447,0.9866,0.9758,0.8283
gal0_star01420,star,1.1774353,0.321667,58.466841,31.660555,18.974269,-12.821099,23.903994,-0.37808759,0.9933,1.0000,0.8113
gal0_star01421,star,1.0966389,0.878088,-175.57862,-523.82543,-5.852689,9.0333981,-3.1091434,-0.61305655,0.9928,0.3828,0.0243
gal0_star01422,star,1.9038531,0.351837,438.29423,-302.92091,6.165076,5.1981905,7.6082361,-0.20150403,0.9745,0.9867,0.8082
gal0_star01423,star,1.1411377,0.808984,411.99275,-64.680448,4.8260629,2.2367081,10.236598,0.092266256,0.9755,0.3768,0.0551
gal0_star01424,star,1.5033944,0.319639,263.58371,75.140886,22.380295,-3.7632581,12.399957,0.024143596,1.0000,0.9195,0.6605
gal0_star01425,star,0.60248669,0.861517,-285.12471,1360.6494,2.1040584,-5.7537332,-1.0467746,-0.06537696,1.0000,0.5596,0.0997
gal0_star01426,star,1.5843499,0.360875,-322.88139,-338.84222,-9.3021202,6.5940829,-7.082393,-0.07192757,1.0000,0.7084,0.2377
gal0_star01427,star,1.7066201,0.663848,10.065647,-361.89888,16.446224,11.937824,0.90252593,-0.35534564,1.0000,0.4207,0.0420
gal0_star01428,star,1.6433044,1.07183,357.12432,-1249.6271,-0.12270093,5.9913838,1.5739209,0.025648845,1.0000,0.3986,0.0289
gal0_star01429,star,1.8389771,0.323346,-276.30841,504.78658,-19.425129,-8.3366878,-4.3212398,-0.22197642,0.9667,0.7192,0.2461
gal0_star01430,star,1.9120143,0.879744,-39.739369,295.17663,-10.08031,-13.034309,-2.1512208,0.055306529,0.9873,0.8836,0.6364
gal0_star01431,star,1.904775,0.669678,-319.05995,-296.47932,3.9427694,7.2478848,-7.7381631,0.0094306257,0.9795,0.3780,0.0200
gal0_star01432,star,0.85608237,0.343592,-718.58693,735.94987,6.4009853,-4.5772503,-4.4960453,-0.12229681,0.9646,0.6988,0.2359
gal0_star01433,star,1.3552909,1.0665,270.08901,-185.47868,-8.1322386,6.4119897,10.368354,-0.88170014,0.9965,0.9034,0.6678
gal0_star01434,star,1.534001,0.897163,176.5065,-29.316634,11.104202,2.9231767,17.039725,0.032055202,1.0000,0.9738,0.8246
gal0_star01435,star,0.87181653,0.693342,-510.78436,31.909581,-15.49063,-0.38860305,-10.063281,-0.63497372,0.9692,0.9248,0.6319
gal0_star01436,star,0.7328452,0.716217,421.28777,965.30342,11.421504,-5.8321225,2.7516963,0.056752746,0.9815,0.5698,0.0796
gal0_star01437,star,1.9644817,0.57312,1042.4298,-1191.495,-8.3294681,4.0783919,3.6399277,0.21712973,0.9557,0.4174,0.0091
gal0_star01438,star,0.78340869,0.438462,78.148163,699.28852,-6.5381827,-8.1020444,0.68382201,-0.29912075,0.9879,1.0000,0.7774
gal0_star01439,star,0.74291841,0.415993,125.92027,-74.407665,-6.6692999,10.088113,14.877931,0.35188616,1.0000,0.5707,0.1096
gal0_star01440,star,1.2674057,0.336353,-38.201831,285.53793,-10.668586,-13.120112,-1.9527233,-0.27367727,0.9928,0.9174,0.6421
gal0_star01441,star,1.8719028,0.796302,-356.15408,-139.05494,-14.36892,3.3586731,-10.537835,-0.20221676,0.9277,0.9514,0.6349
gal0_star01442,star,1.6573304,0.679416,-151.58683,-13.441257,10.228221,2.3144213,-18.468183,0.48373784,0.9657,0.9778,0.8408
gal0_star01443,star,0.56557558,0.392167,284.81056,-167.34753,33.837833,6.0854168,10.984217,0.38392867,1.0000,0.8560,0.4605
gal0_star01444,star,0.79423649,0.583738,-784.93797,-168.46512,11.855447,1.4350533,-7.7732542,-0.098973171,0.9927,0.7231,0.2472
gal0_star01445,star,1.611137,0.985957,103.44535,187.94938,8.0543536,-12.796343,6.9809083,-0.42789787,1.0000,0.9478,0.8313
gal0_star01446,star,1.5995446,0.862888,744.24747,646.79331,-3.5315691,-4.8652079,5.3243252,-0.099056407,1.0000,0.9147,0.6375
gal0_star01447,star,0.87367836,1.08864,617.44188,-103.72455,29.859302,1.7024148,9.0755147,0.22489293,1.0000,0.5558,0.0692
gal0_star01448,star,1.9192752,0.868778,-578.52666,601.17922,0.21176083,-5.5892404,-5.1219694,-0.29192619,1.0000,0.3843,0.0437
gal0_star01449,star,0.76996851,0.541349,-613.71682,1543.3148,5.0224338,-5.2222879,-1.8068487,-0.16178938,1.0000,0.5413,0.1028
gal0_star01450,star,0.90296552,0.983576,-130.02685,307.0582,0.33043268,-11.862163,-4.8733102,-0.3242131,1.0000,0.7217,0.2629
gal0_star01451,star,0.962619,0.799855,185.84923,1057.3651,0.16597852,-7.103455,1.2592647,0.081165863,1.0000,0.9270,0.6735
gal0_star01452,star,0.50347215,0.826891,-0.60811438,934.03251,10.722109,-7.4084146,0.16908982,-0.057131972,0.9755,0.8241,0.4607
gal0_star01453,star,1.4532288,1.01471,150.90728,-258.86633,-22.711185,11.099688,6.8318287,-0.17450663,0.9960,0.3846,0.0218
gal0_star01454,star,0.90650304,0.952266,-1849.9859,-7.2183816,9.5988017,0.032587734,-4.9298957,0.40437447,0.9709,0.8140,0.4012
gal0_star01455,star,0.50039068,0.60661,-525.2025,77.267214,11.006441,-1.2095754,-10.010718,0.32365226,1.0000,0.3296,0.0359
gal0_star01456,star,1.585708,0.737868,-4.7269792,61.767246,-29.521705,-30.021104,-2.8241862,0.48838809,1.0000,0.3561,0.0028
gal0_star01457,star,0.67095652,0.9083,-959.84798,529.45932,-4.1206029,-3.2651271,-5.7850543,0.017000167,1.0000,0.3648,0.0319
gal0_star01458,star,1.4244868,0.721692,186.29397,-194.41643,-7.6811112,9.9305578,9.8970608,0.42589577,1.0000,0.8478,0.4039
gal0_star01459,star,0.78132327,0.604851,-521.38748,-738.91528,13.589812,6.2146776,-4.6304216,-0.55690287,0.9860,0.9045,0.6418
gal0_star01460,star,0.53821489,0.845691,-180.84452,318.24378,-19.609232,-9.8138231,-5.7196311,0.48340095,0.9819,1.0000,0.8253
gal0_star01461,star,1.7305803,0.648802,-359.13231,-296.27912,-7.1817757,7.1678296,-7.6142648,-0.70055712,1.0000,0.8112,0.4657
gal0_star01462,star,0.94388227,0.800293,95.816843,-402.78265,-4.5757987,10.771907,2.4746124,0.17087456,1.0000,0.9595,0.8295
gal0_star01463,star,1.9304557,0.470368,428.5463,-21.017462,0.60826029,0.10755049,10.502935,0.68487351,1.0000,0.4196,0.0187
gal0_star01464,star,0.99878252,0.887684,-13.657052,484.50886,-2.0950843,-10.067961,-0.17704449,-0.63093384,1.0000,0.5464,0.0843
gal0_star01465,star,1.5923202,0.775164,-94.803709,305.58591,0.067618431,-11.686891,-3.3150312,-0.8683295,1.0000,0.8307,0.4553
gal0_star01466,star,1.4967369,0.635292,-341.58659,-127.34238,-7.3801154,3.9280534,-10.376712,-0.26928079,0.9967,0.8593,0.4430
gal0_star01467,star,1.3642551,0.939054,285.30531,836.53975,4.7631206,-7.1074118,2.0335058,-0.18090899,1.0000,0.9827,0.7870
gal0_star01468,star,1.7717444,0.502439,245.79064,-187.86114,14.286229,6.5469155,10.589544,0.30468081,1.0000,0.3819,0.0646
gal0_star01469,star,1.2604989,0.79278,-766.02466,-196.92728,-12.663676,1.9417599,-7.5490863,-0.059661168,1.0000,0.7408,0.2683
gal0_star01470,star,0.50869001,0.589177,562.69574,-704.50929,-8.9657219,5.1253637,4.543914,0.46508337,1.0000,0.9594,0.8435
gal0_star01471,star,0.59794708,0.851415,752.86946,-222.50847,-9.71822,2.3232916,7.4169172,0.050033772,1.0000,0.7252,0.2425
gal0_star01472,star,1.2426696,0.493852,652.83939,-40.834476,9.5117043,0.55427071,8.5245766,0.10926539,1.0000,0.6852,0.3003
gal0_star01473,star,1.235807,0.371338,408.20639,409.15036,2.4644984,-6.583088,6.1110228,0.084494454,0.9911,0.8590,0.4618
gal0_star01474,star,0.94611078,0.877391,-239.92842,-953.75565,-16.672613,6.4926038,-1.7310531,-0.039965027,0.9801,0.3767,0.0211
gal0_star01475,star,1.0045658,0.857326,97.600949,100.71398,0.15878243,-12.05593,13.196695,0.7407516,0.9898,0.3573,0.0151
gal0_star01476,star,0.68337674,0.42595,-1029.2101,789.23793,-9.1113044,-3.7464565,-4.7339079,0.40470947,1.0000,0.7363,0.2715
gal0_star01477,star,1.3121573,0.483852,13.885173,-364.83124,7.4791391,11.729367,0.73307781,-0.00097621555,1.0000,0.9771,0.8087
gal0_star01478,star,1.0662326,0.691315,445.03032,256.54033,7.19439,-4.7032844,8.7453388,-0.19147425,1.0000,0.6978,0.2341
gal0_star01479,star,1.7205467,0.546814,272.04875,95.904595,30.580465,-4.4448224,13.160864,0.49630532,1.0000,0.9721,0.7895
gal0_star01480,star,1.5203963,0.304,-363.43091,241.38536,-16.955884,-6.1307614,-8.882925,0.050229728,0.9916,0.3955,0.0242
gal0_star01481,star,0.92689483,0.720102,663.30632,-384.50373,12.487419,3.9817138,6.6442815,-0.34020415,1.0000,0.9423,0.8219
gal0_star01482,star,1.225686,0.612312,-140.58713,-13.624154,18.333063,3.0494176,-19.881454,-0.57742204,1.0000,0.9639,0.8005
gal0_star01483,star,1.2586856,0.475978,373.5431,-80.860874,-4.8713187,2.4864322,12.208012,-0.030770849,1.0000,0.8849,0.6921
gal0_star01484,star,0.66819882,0.536824,-633.78468,-595.01568,15.368157,5.1402072,-5.000124,-0.15643338,0.9740,0.5666,0.0854
gal0_star01485,star,1.3462403,0.748046,-553.31385,-271.49967,-11.999424,3.787099,-8.5971144,0.10541612,1.0000,0.3673,0.0199
gal0_star01486,star,0.95106841,1.07798,-10.530472,75.983412,6.4127385,-23.242144,-4.5776722,1.1463544,1.0000,0.8407,0.4568
gal0_star01487,star,1.3357759,0.509199,-164.63668,-244.09168,12.634657,11.680345,-7.538916,0.1676994,0.9993,0.7407,0.2651
gal0_star01488,star,1.0673265,0.705271,295.43015,576.71826,44.079912,-8.3620717,4.4664613,-0.32228216,1.0000,0.9690,0.8072
gal0_star01489,star,1.7735755,1.00067,236.99177,13.970283,25.689654,-1.3512586,13.777072,-0.32901846,1.0000,0.3567,0.0310
gal0_star01490,star,1.5728347,0.850372,-554.23994,-138.89091,-9.7867464,2.163188,-9.0940819,0.87045613,1.0000,0.5423,0.1144
gal0_star01491,star,1.6700181,1.02969,-245.37657,110.3671,-20.767005,-5.7822592,-12.665919,0.0408752,0.9586,0.6896,0.2404
gal0_star01492,star,1.0753968,1.06018,-185.13165,-67.556186,-20.575482,4.7931595,-15.381944,-0.44742058,0.9969,0.9188,0.6470
gal0_star01493,star,0.92562718,1.10182,1.2312797,-170.3425,-38.678695,16.663343,-0.57000268,-0.026650147,1.0000,0.7048,0.2531
gal0_star01494,star,0.56446073,1.0395,-72.781447,502.75662,6.2361792,-9.8624187,-1.792161,-0.018871031,0.9932,0.9688,0.8348
gal0_star01495,star,1.8502935,0.993551,-404.11686,-1805.3226,5.3509982,5.1119502,-1.3941694,-0.21234764,0.9735,0.9824,0.7790
gal0_star01496,star,1.9600556,0.726031,856.53589,2.9147549,-13.598779,0.059963943,7.7561252,-0.40748978,1.0000,0.8092,0.4686
gal0_star01497,star,0.97179224,0.776992,27.129887,926.46734,-33.644707,-7.141928,-0.02911193,0.23648366,1.0000,0.5674,0.1141
gal0_star01498,star,1.7302449,0.748352,-728.49277,506.29164,19.016097,-4.2833056,-6.0304693,-0.087909983,1.0000,0.9027,0.6687
gal0_star01499,star,1.0777384,0.561745,-472.27555,433.21204,5.4644082,-5.7233921,-6.2699886,-0.31587104,0.9845,0.5682,0.1219
gal0_star01500,star,1.9052445,1.0526,-204.58763,1371.225,-19.560496,-5.8177221,-0.64277194,0.29432307,1.0000,0.9712,0.7974
gal0_star01501,star,0.98865246,0.393476,-134.5227,119.75218,-10.28093,-10.505039,-12.176165,-0.099788264,0.9966,0.8233,0.4188
gal0_star01502,star,1.4173678,0.787254,-181.03387,932.7394,9.0243689,-7.1820012,-1.2451493,-0.14722485,1.0000,0.5361,0.0818
gal0_star01503,star,1.5514131,0.898704,328.62394,-155.79835,31.519352,4.9885241,10.858593,-0.052427507,1.0000,0.8594,0.6627
gal0_star01504,star,1.4473775,0.372654,44.267024,473.86805,3.4627757,-10.151813,0.68362777,0.037452801,0.9869,0.7023,0.2734
gal0_star01505,star,0.5053554,0.416432,922.02594,783.01046,9.1832334,-4.5064633,4.7797654,-0.044077503,1.0000,0.5564,0.0860
gal0_star01506,star,1.9755862,1.09721,819.83102,-143.42024,20.991089,1.0128335,7.7700676,-0.21290457,1.0000,0.5885,0.1127
gal0_star01507,star,1.6085001,0.834168,93.789273,-410.62032,-6.4534683,10.545782,2.7158241,-0.12792172,1.0000,0.7095,0.2610
gal0_star01508,star,1.3635556,0.328959,438.81641,61.670138,-23.549969,-1.1614422,10.902648,0.2717922,1.0000,0.7230,0.2301
gal0_star01509,star,1.2141749,0.87183,-164.78945,501.60156,5.1217948,-9.3686325,-2.6070402,0.073184444,0.9572,0.3878,0.0515
gal0_star01510,star,1.5897591,0.443558,-534.11085,-81.001044,16.020715,1.3794289,-9.80071,-0.20941737,0.9726,0.5742,0.1063
gal0_star01511,star,0.97180386,0.827576,824.19211,542.40023,-19.001731,-3.844364,6.1592921,-0.0021404387,1.0000,0.9038,0.6467
gal0_star01512,star,1.6830917,1.02738,-1159.5154,-466.5721,19.126088,2.6533849,-5.6198502,0.05726011,1.0000,0.9730,0.8096
gal0_star01513,star,1.9202899,0.934674,-526.9425,651.949,14.905681,-5.598697,-4.7835024,0.23508684,0.9811,0.6992,0.2406
gal0_star01514,star,1.9850053,0.549367,-1848.2342,80.811481,12.616879,0.088719948,-5.1267547,-0.39233926,0.9969,0.7135,0.2960
gal0_star01515,star,0.67534063,0.774821,23.941701,-816.33574,-25.705712,7.3455134,0.82718362,-0.13665972,1.0000,0.3802,0.0342
gal0_star01516,star,1.0272281,0.507001,-27.777572,-590.56737,-28.992018,8.9166122,-0.51431533,-0.5615811,1.0000,0.3676,0.0228
gal0_star01517,star,0.62107493,1.09675,-76.857711,-336.14845,-9.883412,12.576261,-3.1141101,-0.074830733,1.0000,0.7159,0.2402
gal0_star01518,star,1.2384516,0.834501,434.42491,297.12225,25.397479,-4.2581967,8.2722812,-0.60804815,1.0000,0.9117,0.6736
gal0_star01519,star,0.78952422,0.573337,280.93097,174.3845,-4.3023674,-6.2708848,10.739469,0.17982865,1.0000,0.8272,0.4663
gal0_star01520,star,0.97526577,0.538444,-471.84117,136.56335,2.4153152,-3.0019979,-9.6917563,0.098403688,0.9919,0.8988,0.4686
gal0_star01521,star,1.2151719,0.611052,791.43442,546.15392,7.3966671,-4.529336,6.01204,0.54419866,0.9757,0.7021,0.2655
gal0_star01522,star,0.51503968,0.738167,-78.207256,7.1846506,14.850811,-2.6463839,-24.969661,0.23936639,1.0000,0.3693,0.0646
gal0_star01523,star,0.91844325,0.568315,1211.2217,1130.8754,-21.473038,-4.0804462,3.8328036,-0.11625551,1.0000,0.9997,0.8265
gal0_star01524,star,0.8806211,0.564129,-1849.8408,-24.273012,7.4521664,0.19455725,-5.1666703,-0.11841312,0.9803,0.3677,0.0169
gal0_star01525,star,1.3628922,0.75151,-160.97344,318.56367,-20.026046,-10.806358,-5.1362843,0.23449572,0.9795,0.7218,0.2622
gal0_star01526,star,1.9145791,0.473247,-863.3051,912.06628,3.3638166,-4.49229,-4.4134774,-0.22012353,0.9890,0.9145,0.6505
gal0_star01527,star,0.97387308,1.03575,-806.81136,689.72729,8.187045,-4.5289166,-5.1471533,-0.26462349,1.0000,0.9658,0.7877
gal0_star01528,star,1.237258,0.861127,410.30015,-67.799239,-8.3508869,1.5550118,10.421812,-0.02438468,0.9985,0.8198,0.4777
gal0_star01529,star,0.50836362,0.5643,-784.36066,-304.34681,5.4018637,3.0252377,-7.2658752,0.2297529,0.9660,0.9180,0.6152
gal0_star01530,star,1.6714864,0.953639,-496.98043,83.77874,-24.087939,-1.7755205,-9.7867579,-0.39172604,0.9936,0.7354,0.2545
gal0_star01531,star,0.5357657,0.47892,-190.68621,-526.67858,-0.2790035,8.953627,-3.1828112,-0.43448493,0.9792,0.4101,0.0267
gal0_star01532,star,0.87894869,0.486525,-115.84419,-13.144291,-26.23422,2.2451436,-22.178951,1.0492225,1.0000,0.8798,0.6291
gal0_star01533,star,1.5873685,0.507513,135.58225,-217.80624,-16.089019,11.915983,7.6578802,-0.48610544,0.9902,0.7418,0.2402
gal0_star01534,star,1.2046457,0.881762,-611.62868,282.9039,-0.7883675,-3.5870633,-7.9645161,0.47672795,0.9880,0.9751,0.7955
gal0_star01535,star,0.50022282,0.838379,-496.85471,95.823996,-9.3259988,-1.7687785,-9.8669632,0.1126058,0.9688,0.5444,0.0912
gal0_star01536,star,0.68018306,0.303337,106.78352,-604.75616,44.944522,8.8179347,1.6967504,0.15543916,0.9669,0.7184,0.2030
gal0_star01537,star,1.6750818,0.931145,-124.38011,-290.68377,37.042396,12.490644,-4.7316869,0.85498798,1.0000,0.7010,0.2521
gal0_star01538,star,0.93386786,0.540579,-486.29798,633.32934,-10.216796,-6.0981745,-4.9237246,0.12915502,1.0000,0.5583,0.0988
gal0_star01539,star,1.8895054,0.336958,-500.75702,-799.17435,-12.326237,6.4458311,-3.8397969,0.11817294,1.0000,0.8075,0.4745
gal0_star01540,star,1.7053263,0.485493,-53.94347,281.99687,-15.597569,-12.029564,-2.7695893,0.3958135,0.9926,0.5581,0.0714
gal0_star01541,star,0.91783121,0.894566,-351.65987,10.309238,-4.8432486,-0.10667892,-11.346072,0.16467545,0.9975,0.9713,0.8013
gal0_star01542,star,1.0712357,0.755719,408.39445,-347.76983,-7.213085,6.779549,7.4731358,-0.15132598,1.0000,0.9310,0.6587
gal0_star01543,star,1.0045664,0.432139,408.20546,-63.14671,-14.051182,1.6091449,10.989722,-0.41836683,1.0000,0.8252,0.4592
gal0_star01544,star,1.2506187,1.08796,282.96173,128.94331,12.525776,-5.9705954,11.990956,0.44407654,1.0000,0.9008,0.6640
gal0_star01545,star,1.6559089,0.446442,1012.605,605.0206,-19.21269,-3.1495897,5.4677695,0.058290266,1.0000,0.9049,0.6607
gal0_star01546,star,1.0513492,0.998556,-317.40801,46.351517,13.581097,-2.2265412,-12.518674,0.26171394,0.9936,0.5420,0.0753
gal0_star01547,star,1.8154796,0.999553,321.11156,770.04063,7.2024932,-7.4877835,2.9016503,0.46686632,0.9951,0.7130,0.2519
gal0_star01548,star,0.58524351,1.11642,-959.72175,-355.65982,-3.4894945,2.1886918,-6.6490615,-0.19638893,1.0000,0.7116,0.2300
gal0_star01549,star,0.61985364,0.491314,229.46042,303.15894,-11.480458,-9.2979991,6.3750716,-0.51168714,0.9942,0.5788,0.0857
gal0_star01550,star,0.68608095,0.546029,49.924795,13.078014,-12.312192,-8.130843,31.74596,-0.14727132,0.9700,0.7520,0.2308
gal0_star01551,star,1.6500995,0.845136,-139.77263,-540.0076,-9.5573459,9.2330011,-2.2401964,0.018713623,1.0000,0.7459,0.2614
gal0_star01552,star,0.77888748,0.637719,4.8643797,-400.5371,16.101926,12.001188,-0.64306858,0.2592224,1.0000,0.9068,0.6653
gal0_star01553,star,0.54091563,1.02479,441.35622,62.802382,33.581898,-1.0136999,9.8480669,-0.19545876,1.0000,0.8423,0.4666
gal0_star01554,star,1.5064362,0.6083,517.67855,-1003.2195,-2.3197782,5.8112829,2.8454612,0.28914691,0.9824,0.8358,0.4262
gal0_star01555,star,0.60092484,1.05559,1110.4127,421.0761,38.680217,-2.3762328,6.2947769,-0.0020611326,1.0000,0.6931,0.2724
